Date,EURUSD=X,JPY=X,GBPUSD=X,AUDUSD=X,CHF=X,CAD=X,NZDUSD=X,CNY=X,INR=X,SGD=X
2020-04-02,1.0953621864318848,107.25700378417969,1.238236665725708,0.6091395616531372,0.966189980506897,1.4151400327682495,0.5936902165412903,7.099299907684326,77.56999969482422,1.434399962425232
2020-04-03,1.0847399234771729,108.0009994506836,1.2394952774047852,0.6063215136528015,0.9742199778556824,1.4129300117492676,0.5914394855499268,7.083199977874756,77.13999938964844,1.4303799867630005
2020-04-06,1.0806955099105835,108.69300079345703,1.2220158576965332,0.5994700789451599,0.9771999716758728,1.4251999855041504,0.5854012370109558,7.091300010681152,76.2300033569336,1.4392000436782837
2020-04-07,1.0803803205490112,109.11499786376953,1.2240501642227173,0.6117599606513977,0.9779599905014038,1.4112299680709839,0.5950610041618347,7.091300010681152,75.96489715576172,1.430999994277954
2020-04-08,1.0895144939422607,108.6510009765625,1.2338672876358032,0.6152199506759644,0.9691900014877319,1.4013999700546265,0.5962993502616882,7.0447998046875,76.66000366210938,1.4250099658966064
2020-04-09,1.0863661766052246,108.9219970703125,1.23931086063385,0.6235308051109314,0.9718199968338013,1.40038001537323,0.6016702651977539,7.064899921417236,75.95899963378906,1.4250999689102173
2020-04-10,1.0927408933639526,108.56099700927734,1.2454850673675537,0.6332600712776184,0.9668599963188171,1.39860999584198,0.6077216863632202,7.042200088500977,76.6500015258789,1.4168100357055664
2020-04-13,1.0932666063308716,108.33599853515625,1.2461059093475342,0.6335208415985107,0.9658399820327759,1.39683997631073,0.6075407862663269,7.035099983215332,76.16649627685547,1.4142999649047852
2020-04-14,1.0922993421554565,107.62300109863281,1.2523951530456543,0.6401106119155884,0.9664000272750854,1.3873100280761719,0.6102696061134338,7.051599979400635,76.91000366210938,1.4147499799728394
2020-04-15,1.098538875579834,107.10399627685547,1.26262629032135,0.6434298753738403,0.9599199891090393,1.3880900144577026,0.6101199388504028,7.048299789428711,75.93099975585938,1.4132100343704224
2020-04-16,1.0905101299285889,107.60900115966797,1.252097249031067,0.6308901309967041,0.9650999903678894,1.411910057067871,0.5995994806289673,7.066500186920166,77.2125015258789,1.4249000549316406
2020-04-17,1.0858471393585205,107.94499969482422,1.2487823963165283,0.6358600854873657,0.9692000150680542,1.4039499759674072,0.5998692512512207,7.078800201416016,77.56999969482422,1.4238300323486328
2020-04-20,1.0866966247558594,107.66999816894531,1.248751163482666,0.6340188980102539,0.9678300023078918,1.4048000574111938,0.601550817489624,7.072199821472168,76.55999755859375,1.4235999584197998
